"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"f_pilla","2019-09-18 16:49","7","22","Very proud of my @iSCAPEproject taking part to the @EU_H2020 #ScienceisWonderful and showing how we can reduce air pollution and climate change impacts in cities. @DublinCARO @smartdublin @EPAIreland @ucddublin @connect_ie @LeroNews @biobeacon @SmartDocklandshttps://twitter.com/EU_H2020/status/1174347517217136641 …","","@iSCAPEproject @EU_H2020 @DublinCARO @smartdublin @EPAIreland @ucddublin @connect_ie @LeroNews @biobeacon @SmartDocklandshttps","#ScienceisWonderful","1174349681868120064","https://twitter.com/f_pilla/status/1174349681868120064",""
"DublinLoop","2019-09-17 20:15","1","1","Air pollution particles found on foetal side of placentas – study https://www.theguardian.com/environment/2019/sep/17/air-pollution-particles-found-on-foetal-side-of-placentas-study …","","","","1174039236280016897","https://twitter.com/DublinLoop/status/1174039236280016897",""
"Anthonymason14","2019-09-17 06:25","0","0","Of course it did. They got a lot of air pollution there and they love stealing technology.","","","","1173830303653224448","https://twitter.com/Anthonymason14/status/1173830303653224448",""
"f_pilla","2019-09-16 21:27","10","22","Check out our @iSCAPEproject CITIZEN SCIENCE GUIDE for #airpollution monitoring with #local #communities. The guide is based on the iSCAPE #LivingLabs experience and provides a comprehensive step-by-step structure for 2 connected #CitizenScience workshops: http://bit.ly/2kNQMeK pic.twitter.com/0J3fAwLVTL","","@iSCAPEproject","#airpollution #local #communities #LivingLabs #CitizenScience","1173694896663867392","https://twitter.com/f_pilla/status/1173694896663867392",""
"WayneVenuto","2019-09-15 17:22","1","0","✈️    AIRPORT POLL:    Do you think @Gatwick_Airport and / or @HeathrowAirport should expanded, or neither?    Thoughts?    #Heathrow #Gatwick #Airport #Flights #Travel #Aviation #AirPollution #ClimateBreakdown #No3ThirdRunway #HeathrowPause #GatwickExpansion #London #Flying    ✈️","","@Gatwick_Airport @HeathrowAirport","#Heathrow #Gatwick #Airport #Flights #Travel #Aviation #AirPollution #ClimateBreakdown #No3ThirdRunway #HeathrowPause #GatwickExpansion #London #Flying","1173270757373349889","https://twitter.com/WayneVenuto/status/1173270757373349889","✈️ ✈️"
"laurshannon","2019-09-11 09:06","1","2","Very different issues in rural & urban areas. Safety is a common theme, however.   On a similar note, drivers need to switch off engines when waiting at @IrishRail level crossing. 20+ cars waiting at Ashtown this morning with engines idling! #airpollution @RCPCA1 @rathborneD15https://twitter.com/DublinInquirer/status/1171689834789789698 …","","@IrishRail @RCPCA1 @rathborneD15https","#airpollution","1171696421751463937","https://twitter.com/laurshannon/status/1171696421751463937",""
"rodericogorman","2019-09-10 17:50","0","1","1,200-1,500 deaths from air pollution every year and it barely gets a paragraph mention in the news.","","","","1171465968943386629","https://twitter.com/rodericogorman/status/1171465968943386629",""
"rodericogorman","2019-09-09 19:20","16","67","#AirPollution Recently got a reply from Transport Infrastructure Ireland to an FOI request I put in about nitrogen dioxide monitoring. 34 monitors along the M50. Website available where you can see results. You can find out more here: http://rodericogorman.com/?p=2855  #dubwpic.twitter.com/c5T8E3EjJv","","","#AirPollution #dubwpic","1171126370514210816","https://twitter.com/rodericogorman/status/1171126370514210816",""
"hawkipg","2019-09-06 11:35","0","0","What are those apps that provide the air pollution data ?","","","","1169922137924222976","https://twitter.com/hawkipg/status/1169922137924222976",""
"ccrossan","2019-09-04 19:48","1","10","More ppl die every year from air pollution than traffic accidents. Wow. 😱 @changebydegrees #networkcork #stepup @NetworkCork","","@changebydegrees @NetworkCork","#networkcork #stepup","1169321335874629633","https://twitter.com/ccrossan/status/1169321335874629633","😱"
"bigfootmelb","2019-08-28 16:16","3","7","@ietsbio3 @RyanInstitute kick off of the 8th international conference on biotechniques for air pollution and bioenergy. pic.twitter.com/TnBqN6F3O4","","@ietsbio3 @RyanInstitute","","1166731184371617793","https://twitter.com/bigfootmelb/status/1166731184371617793",""
"cormacDublin","2019-08-22 01:20","0","0","@ciarakellydoc #Dublin's Air pollution linked to bipolar disorder and major #MentalHealth disordershttps://www.treehugger.com/health/air-pollution-linked-bipolar-disorder-and-major-depression.html …","","@ciarakellydoc","#Dublin #MentalHealth","1164331501477158919","https://twitter.com/cormacDublin/status/1164331501477158919",""
"philkearney","2019-07-30 08:35","2","4","Is @timmydooley a climate delayer or dinosaur? He backs @Dept_CCAE parking ambition & facilitating air pollution. https://www.thetimes.co.uk/article/car-spaces-for-environment-staff-despite-alert-h06zk9jb5 …pic.twitter.com/BBoSOio1tf","","@timmydooley @Dept_CCAE","","1156105969371422727","https://twitter.com/philkearney/status/1156105969371422727",""
