2019-10-29 21:46:59,@Icfcsam If every team scored every chance they create in a football game you could say “could’ve been 6 or 7” 😂 bu… https://t.co/9oQr7eNuMJ,--
2019-10-29 21:43:10,last call before no nut november folks https://t.co/WCO2qRC9dH,--
2019-10-29 21:40:44,@faircityfans I retract my last statement. After rewatching fair city tonight it set off my carbon monoxide detecto… https://t.co/zahOyGBjpR,--
2019-10-29 21:32:21,@nufcflynn @Icfcsam He,--
2019-10-29 21:27:20,@msloubylou22 Dire!!!! My carbon monoxide detector went off at this shite!!!!,--
2019-10-29 21:21:11,National Women’s Enterprise Day event highlights under-representation https://t.co/6XiiZj4co2 https://t.co/uV5JF126vP,--
2019-10-29 21:10:47,"@ConnemaraFarmer @vidabailey2 Don’t forget vital biodiversity rich ponds, lakes and watercourses. Again penalised. https://t.co/Q4hAV6IlPu",--
2019-10-29 21:10:34,@JerryDMurphy66 @Rubberbandits @scienceirel @MaREIcentre @IEABioenergy This,--
2019-10-29 21:04:44,"Health, Housing, Environment &amp; Transport are common concerns across the country. Our needs are not being addressed… https://t.co/moadJtLukN",--
2019-10-29 20:37:50,#CitizenScience in action. The environmental &amp; air quality mobile sensor lab from Insight DSI #NUIGalway will visit… https://t.co/NRs3EMozeH,--
2019-10-29 20:15:30,@PaulWhi95769285 @MGaillimh Create a safe environment to facilitate engagement of illegal activity. No thank you. D… https://t.co/Y1PNyMpIUS,--
2019-10-29 20:12:07,"Air pollution could age human memory.
https://t.co/Qn0AyzNWDb",--
2019-10-29 20:05:56,"Cigarette butts cause climate change? They are talking through their butts.

When you make the hard right look sens… https://t.co/QKcqyYkrzi",--
2019-10-29 20:05:53,@ExtinctRebelsIE Is that glue environmentally friendly?,--
2019-10-29 20:03:52,Emissions targets are a touchy subject in agriculture but if @CSOIreland is publishing research identifying the fun… https://t.co/dvPh75gXZy,--
2019-10-29 20:01:17,Great to see that action will be taken to protect our environment 😍👍https://t.co/bR4APtE29R,--
2019-10-29 19:57:48,"Dropped into Oxfam Waterford today, lovely to see Reused/Recycled items, beautifully made, very colourful.… https://t.co/RL718OKTZC",--
2019-10-29 19:47:45,Bring on the global warming https://t.co/TPMLqD5OuI,--
2019-10-29 19:42:16,Those random twitter accounts that have 20 thousand followers but just recycle tweets that were posted 3 years ago 😑,--
2019-10-29 19:29:53,"🌳🌳🌳🌳🌳

#GreenNotGrey
#carbonemissions https://t.co/evhYd2C9g7",--
2019-10-29 19:29:46,"Car free zones aren’t just about reducing carbon emissions it’s making way for shareable bicycles, scooters, and mo… https://t.co/B6nWtm0IAH",--
2019-10-29 19:18:58,"@AodhBC Tell Daphne, (not her real name), that she can recycle them my way if she wishes. Delicious.",--
